latitude,longitude,acq_date,ndvi,ndmi,land_cover,label
39.19838,37.40343,2023-10-11,0.1114,-0.1103,4,1
39.19838,37.40343,2023-04-24,0.1261,-0.0639,4,0
37.53542,33.59858,2020-03-07,0.1325,-0.1581,4,1
37.53542,33.59858,2019-09-19,0.6154,0.2497,4,0
36.9515,39.13485,2021-11-11,0.449,0.0446,4,1
36.9515,39.13485,2021-05-25,0.2062,-0.0301,4,0
38.76702,26.94154,2021-07-10,-0.0005,-0.0685,6,1
37.10689,36.01406,2020-08-25,0.3439,-0.0939,4,1
37.10689,36.01406,2020-03-08,0.1964,-0.2658,4,0
38.16492,40.32015,2020-08-21,0.1035,-0.1116,7,1
37.13926,40.69511,2020-06-23,0.2504,0.0403,4,1
36.90132,35.78685,2020-08-31,0.2365,-0.229,4,1
36.90132,35.78685,2020-03-14,0.1763,-0.1236,4,0
38.25038,40.53031,2020-07-25,0.1174,-0.1356,7,1
36.90177,31.3789,2021-07-28,0.7365,0.1462,1,1
37.30009,28.31628,2021-08-05,0.2314,-0.0965,5,1
37.30009,28.31628,2021-02-16,0.4038,0.018,2,0
36.70626,35.39727,2020-09-15,0.3516,-0.161,4,1
36.85268,35.40424,2021-09-04,0.1951,-0.1493,4,1
36.85268,35.40424,2021-03-18,0.1447,-0.1895,4,0
36.81203,38.6737,2023-12-19,0.3412,-0.0777,4,1
36.81203,38.6737,2023-07-02,0.09,-0.1263,4,0
38.92078,34.737,2021-08-02,0.1826,-0.1263,4,1
38.92078,34.737,2021-02-13,-0.0153,0.4946,8,0
39.00824,31.74525,2020-12-02,0.1468,-0.1383,4,1
38.16633,40.62756,2022-09-17,0.1005,-0.0999,7,1
38.16633,40.62756,2022-03-31,0.8704,0.5004,4,0
39.22124,40.11473,2021-08-30,0.8463,0.3298,1,1
39.22124,40.11473,2021-03-13,0.2611,-0.1055,8,0
37.06195,39.15038,2021-06-09,0.1659,-0.0557,4,1
37.06195,39.15038,2020-12-21,0.1088,-0.1348,4,0
36.80258,39.16784,2021-06-14,0.2069,0.095,4,1
36.80258,39.16784,2020-12-26,0.1493,-0.0155,4,0
36.96418,40.18771,2023-11-07,0.5434,0.1382,4,1
36.96418,40.18771,2023-05-21,0.5334,0.2963,4,0
37.07369,40.43488,2021-01-11,0.2253,-0.1463,4,1
37.07369,40.43488,2020-07-25,0.2637,-0.0082,4,0
37.9679,41.39223,2020-10-08,0.2207,0.0817,4,1
37.9679,41.39223,2020-04-21,0.2574,-0.0792,4,0
36.79309,38.93435,2020-06-27,0.1673,-0.0151,4,1
36.79309,38.93435,2020-01-09,0.5925,0.1524,4,0
37.0803,40.25113,2023-07-02,0.0866,-0.1337,4,0
36.37666,36.48645,2021-08-28,0.0509,0.0947,4,1
36.37666,36.48645,2021-03-11,0.1318,0.0205,4,0
37.55624,39.12786,2023-11-08,0.1785,-0.0214,4,1
36.85728,31.69401,2021-07-31,0.6396,0.3106,1,1
37.07984,39.78639,2020-06-28,0.1762,-0.0367,4,1
37.07984,39.78639,2020-01-10,0.8696,0.4727,4,0
36.91529,39.76654,2023-07-02,0.1574,-0.0657,4,1
36.91529,39.76654,2023-01-13,0.8325,0.3685,4,0
37.49028,40.65893,2023-08-13,0.2366,-0.0258,5,1
38.547,29.4957,2021-10-08,0.1077,-0.1694,4,1
37.04128,40.09947,2023-06-16,0.1222,-0.0965,4,0
37.00335,40.30603,2021-11-23,0.1156,-0.0582,4,1
37.00335,40.30603,2021-06-06,0.1233,-0.1784,4,0
36.3082,36.46135,2020-06-03,0.2956,0.077,4,1
36.3082,36.46135,2019-12-16,0.0587,0.0011,8,0
38.93646,32.03467,2020-11-12,0.3191,-0.1262,4,1
38.93646,32.03467,2020-05-26,0.1908,-0.0717,4,0
36.84274,38.70849,2020-06-27,0.1284,-0.0123,7,1
36.84274,38.70849,2020-01-09,0.5916,0.2163,4,0
38.59101,32.20947,2021-12-12,0.1546,-0.1824,4,1
37.70187,40.9558,2020-07-25,0.1381,-0.0342,7,1
38.02646,41.43182,2023-07-13,0.1662,0.0247,4,1
38.02646,41.43182,2023-01-24,0.681,0.2199,4,0
37.62201,38.89307,2020-08-04,0.1271,-0.0935,4,1
37.62201,38.89307,2020-02-16,0.4944,0.14,4,0
41.40023,31.99055,2020-04-24,0.4675,-0.0824,2,1
41.40023,31.99055,2019-11-06,0.5329,-0.095,5,0
36.76606,31.57187,2021-07-29,0.5357,0.019,1,1
37.74768,38.55497,2023-10-10,0.3945,0.1081,4,1
37.74768,38.55497,2023-04-23,0.3912,0.075,4,0
36.95814,31.46035,2021-07-30,0.7484,0.2975,1,1
37.07359,27.83144,2021-08-05,0.4486,0.1286,1,1
37.07359,27.83144,2021-02-16,0.5694,0.1932,1,0
37.44485,37.23101,2021-12-24,0.1369,-0.1493,5,0
36.8786,38.87038,2023-06-16,0.3634,0.233,4,1
36.8786,38.87038,2022-12-28,0.171,-0.1067,4,0
36.76413,31.9692,2021-07-31,0.5974,0.1641,1,1
37.48972,39.42766,2023-07-06,0.1061,-0.0896,4,1
37.48972,39.42766,2023-01-17,0.258,0.0234,4,0
36.70701,35.4346,2020-09-05,0.2577,-0.2241,4,1
36.70701,35.4346,2020-03-19,0.1279,-0.208,4,0
40.84203,39.63007,2020-10-09,0.5955,-0.0122,1,1
36.96031,38.89825,2021-05-25,0.2796,0.1778,4,0
39.26955,37.58534,2023-09-25,0.1774,-0.1143,7,1
36.85109,35.00392,2020-08-30,0.5327,0.1668,4,1
36.85109,35.00392,2020-03-13,0.5909,0.1654,4,0
36.87699,35.20758,2023-09-28,0.1346,-0.1685,4,1
36.92696,31.44011,2021-07-30,0.74,0.2755,1,1
38.68441,31.96442,2021-10-30,0.1445,-0.1764,4,1
38.68441,31.96442,2021-05-13,0.4316,0.0438,4,0
37.05773,39.73141,2022-08-06,0.8291,0.4397,4,0
36.50185,36.1733,2023-01-27,0.4691,0.1244,1,0
36.36614,30.15116,2022-10-11,0.0916,-0.1433,5,1
36.36614,30.15116,2022-04-24,0.1241,-0.004,5,0
37.01337,35.84578,2020-08-24,0.3452,0.0234,4,1
37.01337,35.84578,2020-03-07,0.1913,-0.2411,4,0
37.05323,35.89109,2020-03-23,0.1901,-0.2322,4,0
38.06582,40.16664,2021-10-20,0.2373,-0.0165,4,1
38.06582,40.16664,2021-05-03,0.559,0.2998,4,0
37.28294,39.39016,2021-06-21,0.288,0.1439,4,1
37.28294,39.39016,2021-01-02,0.5878,0.1707,4,0
36.95883,40.16724,2023-11-08,0.3995,0.0635,4,1
36.95883,40.16724,2023-05-22,0.5127,0.2404,4,0
36.88977,39.06169,2020-06-21,0.2316,0.0563,4,1
36.88977,39.06169,2020-01-03,0.1935,-0.0349,5,0
37.03437,40.31327,2020-06-21,0.1255,-0.0983,4,1
38.58941,27.1017,2020-07-27,0.1873,-0.1868,5,1
38.58941,27.1017,2020-02-08,0.733,0.2369,1,0
37.67839,39.31427,2021-06-23,0.3349,0.1079,4,1
37.67839,39.31427,2021-01-04,0.288,-0.0069,4,0
36.86689,31.40285,2021-07-29,0.3958,-0.008,4,1
37.19521,39.52905,2020-12-06,0.4066,0.1173,4,1
37.19521,39.52905,2020-06-19,0.095,-0.1772,4,0
36.87589,31.34223,2021-07-28,0.8242,0.1831,1,1
37.97556,40.96349,2023-08-30,0.1188,-0.0734,7,1
37.46662,39.58862,2020-09-05,0.1074,-0.017,7,1
37.46662,39.58862,2020-03-19,0.8165,0.4274,4,0
37.74478,40.44046,2020-10-13,0.1782,0.0517,4,1
37.74478,40.44046,2020-04-26,0.1706,-0.0761,4,0
37.14629,41.6507,2021-06-09,0.2293,0.1048,4,1
37.14629,41.6507,2020-12-21,0.1572,-0.1065,4,0
37.15855,40.61272,2021-11-11,0.3087,0.0138,6,1
37.15855,40.61272,2021-05-25,0.2822,0.021,4,0
36.98949,28.74886,2021-07-30,0.528,0.1487,1,1
36.98949,28.74886,2021-02-10,0.6561,0.255,1,0
36.31078,29.35291,2021-08-11,0.4444,0.0467,6,1
36.31078,29.35291,2021-02-22,0.3203,-0.1129,2,0
36.8066,35.11094,2023-03-17,0.3107,-0.0048,4,0
36.09049,32.61699,2020-10-27,0.2924,-0.1186,1,1
36.09049,32.61699,2020-05-10,0.3973,-0.0771,5,0
36.87798,35.2391,2021-08-30,0.1722,-0.1039,4,1
36.87798,35.2391,2021-03-13,0.1481,-0.2078,4,0
37.17033,35.81071,2020-09-13,0.2144,-0.1423,4,1
37.08321,40.26258,2021-07-23,0.4029,0.0478,4,0
37.49114,32.74902,2020-10-27,0.1668,-0.0149,4,1
37.49114,32.74902,2020-05-10,0.1311,-0.0622,4,0
37.55598,31.8174,2020-08-25,0.1249,-0.0779,4,1
37.53568,38.01897,2023-10-11,0.1741,0.11,4,1
37.53568,38.01897,2023-04-24,0.3952,0.1306,4,0
38.36261,32.60522,2021-11-15,0.2545,0.0121,4,1
36.98002,40.26027,2021-01-06,0.4602,0.0549,4,1
36.98002,40.26027,2020-07-20,0.0866,-0.168,4,0
40.66967,27.1787,2022-07-22,0.5144,0.0555,1,1
36.17469,33.56376,2022-09-07,0.2487,-0.0562,1,1
37.08896,41.54095,2020-07-25,0.1392,-0.1308,4,1
36.28436,36.32895,2020-09-04,0.3162,0.011,4,1
36.28436,36.32895,2020-03-18,0.1739,-0.1441,4,0
36.85405,38.62479,2021-06-15,0.2654,0.1172,4,1
36.85405,38.62479,2020-12-27,0.1584,-0.0165,4,0
36.76036,38.78378,2020-06-18,0.1823,-0.023,4,1
36.76036,38.78378,2019-12-31,0.1933,-0.1791,4,0
39.54295,32.32557,2021-07-29,0.1472,-0.1811,7,1
37.08082,40.32838,2021-10-16,0.6853,0.2896,4,1
37.25571,39.62774,2020-06-29,0.2307,0.1167,4,1
37.25571,39.62774,2020-01-11,0.4106,-0.0473,4,0
37.78816,38.15929,2021-05-04,0.6356,0.3064,4,0
36.95997,31.43033,2021-07-30,0.7366,0.2809,1,1
37.38888,37.02562,2023-09-13,0.7001,0.3366,4,1
36.22471,33.2069,2021-07-15,0.4377,-0.0386,1,1
36.95497,39.34503,2021-11-17,0.1965,-0.0626,4,1
36.95497,39.34503,2021-05-31,0.1116,-0.1194,4,0
36.83982,35.00478,2020-08-30,0.4735,-0.0034,4,1
36.83982,35.00478,2020-03-13,0.2869,-0.0727,4,0
36.2036,33.27615,2021-02-08,0.6042,0.0861,1,0
37.17424,39.04824,2023-01-12,0.1425,-0.1717,4,0
40.16218,25.75959,2020-10-31,0.2445,-0.1047,5,1
40.16218,25.75959,2020-05-14,0.4554,0.0565,5,0
36.88225,31.58113,2021-07-28,0.7171,0.2323,1,1
38.1883,40.55058,2023-09-30,0.1565,-0.0621,4,1
38.1883,40.55058,2023-04-13,0.9264,0.5094,4,0
37.16405,36.02188,2023-04-02,0.2968,-0.0068,4,0
36.93073,40.1052,2020-10-29,0.2767,-0.0115,4,1
36.93073,40.1052,2020-05-12,0.0922,-0.1169,4,0
36.9171,31.52881,2021-07-29,0.7065,0.2047,1,1
37.40815,37.02464,2023-09-13,0.1117,-0.0576,7,1
37.7187,38.42729,2020-06-27,0.2072,-0.0294,4,1
37.7187,38.42729,2020-01-09,0.1362,-0.1293,5,0
37.86444,40.40896,2024-04-15,0.1991,-0.0703,4,1
37.86444,40.40896,2023-10-28,0.1418,-0.1738,4,0
37.73211,38.75441,2023-10-21,0.1036,-0.0363,4,1
37.73211,38.75441,2023-05-04,0.6427,0.2029,4,0
37.10997,39.21918,2020-06-22,0.1868,0.0659,4,1
37.10997,39.21918,2020-01-04,0.7469,0.2667,4,0
37.64195,40.53508,2020-10-18,0.0968,-0.0819,4,1
37.64195,40.53508,2020-05-01,0.5898,0.1794,4,0
37.0685,40.36496,2021-11-14,0.2058,-0.0095,4,1
37.0685,40.36496,2021-05-28,0.176,-0.0358,4,0
39.46156,34.08036,2023-10-27,0.1125,-0.1111,4,1
37.73143,39.49592,2021-06-29,0.38,0.2386,4,1
37.73143,39.49592,2021-01-10,0.013,0.5059,8,0
37.62406,42.61355,2021-09-09,0.3537,0.0043,1,1
36.70405,39.2113,2023-06-10,0.1459,-0.0106,7,1
36.70405,39.2113,2022-12-22,0.1654,-0.103,4,0
37.73996,39.25291,2022-08-06,0.0636,-0.1263,4,0
37.83773,31.69238,2023-03-27,0.3882,0.0778,4,0
37.58885,37.98922,2023-08-24,0.1364,-0.1157,4,1
37.58885,37.98922,2023-03-07,0.4261,0.112,4,0
38.67506,40.37374,2021-06-26,0.2136,-0.1509,4,1
38.67506,40.37374,2021-01-07,0.2839,-0.1781,5,0
37.35025,35.62051,2021-05-08,0.4245,0.075,4,0
38.9904,36.8749,2023-04-02,0.0655,0.1478,4,0
37.81022,31.74467,2023-09-07,0.1978,-0.087,7,1
37.49281,40.43991,2020-10-16,0.2723,0.0092,4,1
37.49281,40.43991,2020-04-29,0.107,-0.1394,4,0
37.23762,39.72159,2020-07-03,0.2248,0.0635,4,1
37.23762,39.72159,2020-01-15,0.2939,-0.1244,4,0
37.45388,28.00695,2021-08-06,0.604,0.0491,1,1
37.45388,28.00695,2021-02-17,0.6759,0.1192,1,0
38.65771,31.19073,2021-11-16,0.3179,-0.116,5,1
38.65771,31.19073,2021-05-30,0.3921,-0.0784,5,0
37.29737,39.01365,2023-01-08,0.1461,-0.0898,4,0
36.3065,36.51482,2023-09-03,0.2849,-0.0251,4,1
36.3065,36.51482,2023-03-17,0.1038,-0.1043,4,0
37.81303,38.75257,2023-10-12,0.3842,0.0508,4,1
37.81303,38.75257,2023-04-25,0.6671,0.233,4,0
37.10995,39.17972,2023-01-12,0.3284,-0.0174,4,0
38.45405,38.45935,2021-02-28,0.0976,-0.1355,7,1
38.45405,38.45935,2020-09-11,0.1087,-0.0772,7,0
37.30592,39.63287,2020-07-02,0.1353,-0.1289,4,1
37.30592,39.63287,2020-01-14,0.1843,-0.1039,4,0
37.01651,27.76307,2021-08-01,0.1993,-0.0606,5,1
37.01651,27.76307,2021-02-12,0.4458,0.0717,1,0
37.11074,35.78667,2022-01-14,0.2245,-0.1322,4,0
37.20392,36.85327,2020-08-25,0.1125,-0.1121,4,1
37.20392,36.85327,2020-03-08,0.8961,0.5157,1,0
40.46342,40.06286,2023-08-25,0.4148,-0.0457,7,1
40.03529,44.22268,2022-03-31,0.2475,-0.1134,4,1
40.03529,44.22268,2021-10-12,0.8557,0.3685,4,0
37.15042,35.86686,2020-08-30,0.2304,-0.149,4,1
37.15042,35.86686,2020-03-13,0.2087,-0.1705,4,0
36.87298,38.63043,2020-06-28,0.1115,-0.0568,7,1
36.87298,38.63043,2020-01-10,0.2125,-0.0387,4,0
37.67762,39.5294,2020-07-04,0.1575,0.0505,4,1
37.67762,39.5294,2020-01-16,0.1555,-0.0548,4,0
37.56902,28.98473,2023-01-03,0.1706,-0.2065,4,1
36.86366,28.12119,2022-01-03,0.7278,0.243,1,0
37.55027,42.01426,2020-08-04,0.4996,0.0338,1,1
37.72479,39.34903,2023-09-25,0.1799,-0.0416,7,1
37.72479,39.34903,2023-04-08,0.7554,0.4001,2,0
38.659,31.04357,2021-10-30,0.2662,-0.032,4,1
38.659,31.04357,2021-05-13,0.1147,-0.0979,4,0
37.34482,30.79642,2021-02-22,0.7933,0.2736,1,0
41.43019,28.01385,2020-03-21,0.3547,-0.2114,1,1
41.43019,28.01385,2019-10-03,0.1157,0.1133,1,0
36.77804,28.16567,2021-07-29,0.7986,0.2237,1,1
36.77804,28.16567,2021-02-09,0.8647,0.2116,1,0
36.86269,39.16012,2020-06-06,0.3693,0.2638,4,1
36.86269,39.16012,2019-12-19,0.2166,-0.0438,4,0
36.64601,35.3053,2020-07-08,0.6603,0.2886,1,0
37.08607,36.04109,2020-09-15,0.1718,-0.1603,4,1
37.20938,35.87022,2020-09-04,0.2137,-0.1039,4,1
37.20938,35.87022,2020-03-18,0.204,-0.2175,4,0
37.74984,38.41484,2021-09-09,0.1355,-0.0513,4,1
37.74984,38.41484,2021-03-23,0.8592,0.4239,4,0
36.77151,35.22355,2020-08-30,0.2261,-0.0551,4,1
36.77151,35.22355,2020-03-13,0.156,-0.1404,4,0
37.2375,36.94513,2023-07-17,0.1077,-0.1435,7,1
37.2375,36.94513,2023-01-28,0.2771,0.0245,5,0
39.63098,28.32014,2022-01-28,0.6487,0.0029,1,0
37.19287,39.09171,2021-06-20,0.2633,0.0822,4,1
37.19287,39.09171,2021-01-01,0.2175,-0.097,4,0
38.77263,36.11932,2023-09-24,0.1311,0.007,7,1
38.38823,40.42575,2020-10-13,0.103,-0.0436,7,1
37.26,39.82647,2021-01-10,0.2546,0.0637,4,1
37.26,39.82647,2020-07-24,0.2255,-0.0212,4,0
36.98304,39.01965,2020-11-24,0.4364,0.1072,4,1
36.98304,39.01965,2020-06-07,0.2043,-0.013,4,0
37.78989,38.16522,2021-05-04,0.3936,0.1302,4,0
37.28067,37.03611,2023-10-05,0.1406,-0.0476,4,1
37.28067,37.03611,2023-04-18,0.9807,0.6547,4,0
36.95703,31.42959,2021-07-31,0.6041,0.1819,1,1
37.30476,37.03541,2020-09-29,0.3492,-0.0562,4,1
37.06164,40.22112,2021-06-20,0.3019,0.1254,4,1
37.06164,40.22112,2021-01-01,0.1796,-0.0955,4,0
38.63342,31.21684,2022-04-14,0.1902,-0.2242,4,1
38.63342,31.21684,2021-10-26,0.3171,-0.0777,4,0
38.34302,40.39316,2022-07-25,0.3886,0.0149,4,1
38.34302,40.39316,2022-02-05,0.3352,-0.1092,4,0
37.36151,35.46337,2021-07-28,0.6538,0.1395,1,1
37.36151,35.46337,2021-02-08,0.7904,0.386,1,0
39.96895,32.57063,2023-07-01,0.4762,0.1057,5,1
39.96895,32.57063,2023-01-12,0.0717,-0.1302,7,0
36.83048,28.19876,2021-07-31,0.8625,0.3063,1,1
36.83048,28.19876,2021-02-11,0.8557,0.4886,1,0
37.79349,38.57885,2021-07-28,0.1638,-0.0984,7,1
37.79349,38.57885,2021-02-08,0.3873,0.1433,4,0
37.57011,38.42005,2021-06-15,0.1871,-0.0322,4,1
37.57011,38.42005,2020-12-27,0.097,-0.1686,7,0
37.29488,33.24989,2023-03-10,0.1299,-0.1183,4,1
36.80591,28.16216,2021-07-31,0.9058,0.2704,1,1
36.80591,28.16216,2021-02-11,0.8865,0.3966,1,0
36.76378,35.42804,2020-08-30,0.8728,0.3023,4,1
36.76378,35.42804,2020-03-13,0.8041,0.4133,4,0
38.41897,27.17442,2020-08-17,0.3365,-0.0561,6,1
38.41897,27.17442,2020-02-29,0.4272,0.0584,6,0
36.78862,39.11637,2021-11-11,0.5272,0.1443,4,1
36.78862,39.11637,2021-05-25,0.3056,0.1709,4,0
36.7877,39.89589,2020-07-03,0.1411,-0.1339,7,1
36.7877,39.89589,2020-01-15,0.5264,0.1224,4,0
37.02219,27.44973,2021-07-31,0.4375,-0.0503,1,1
37.02219,27.44973,2021-02-11,0.6523,0.1151,1,0
37.61146,33.20263,2020-11-01,0.1804,-0.1032,4,1
36.90072,31.423,2021-07-30,0.7933,0.2023,1,1
39.15522,39.12199,2021-08-01,0.2816,-0.0201,1,1
39.15522,39.12199,2021-02-12,-0.0299,0.8078,8,0
36.99776,28.87654,2021-08-06,0.7048,0.043,1,1
36.99776,28.87654,2021-02-17,0.6389,0.128,1,0
37.64681,38.46677,2023-07-17,0.2,-0.1016,7,1
37.64681,38.46677,2023-01-28,0.2791,-0.072,7,0
40.33181,33.69729,2024-04-03,0.3046,-0.1402,5,1
40.33181,33.69729,2023-10-16,0.5845,0.1806,1,0
36.69441,35.42799,2020-08-30,0.3439,-0.0411,4,1
36.69441,35.42799,2020-03-13,0.1226,-0.2153,4,0
37.57782,35.93284,2020-08-24,0.3388,0.009,4,1
37.61882,35.93547,2020-08-24,0.7801,0.167,1,1
41.17826,26.52554,2023-10-15,0.5064,0.0967,4,1
41.17826,26.52554,2023-04-28,0.4941,0.1242,4,0
37.35696,35.8373,2023-10-31,0.1668,-0.2493,5,1
37.26163,40.62733,2020-06-07,0.1525,-0.1139,5,1
37.26163,40.62733,2019-12-20,0.2085,-0.0028,4,0
37.59079,35.92899,2020-08-24,0.6658,0.0927,1,1
38.07895,41.05707,2023-10-06,0.1242,0.0451,4,1
37.46471,40.90926,2020-07-19,0.3659,-0.0391,4,1
37.46471,40.90926,2020-01-31,0.0234,0.7811,8,0
37.04887,40.17577,2021-11-06,0.3327,0.0805,4,1
37.04887,40.17577,2021-05-20,0.4325,0.2613,4,0
37.19546,39.65023,2020-11-24,0.3205,0.0596,4,1
36.82544,35.13969,2020-03-07,0.1313,-0.1436,4,0
37.71967,42.72119,2023-08-09,0.3745,-0.0223,1,1
37.71967,42.72119,2023-02-20,-0.0319,0.7609,8,0
37.02406,27.81386,2021-08-02,0.7092,0.1563,1,1
37.02406,27.81386,2021-02-13,0.7696,0.3097,1,0
36.96542,38.89757,2022-11-03,0.4821,0.0874,4,1
37.54039,42.20499,2020-09-16,0.2367,-0.0431,5,1
37.6026,38.07847,2023-08-24,0.1274,0.0011,7,1
37.6026,38.07847,2023-03-07,0.6555,0.2857,4,0
36.78183,35.05361,2022-09-21,0.5978,0.2258,0,1
37.96576,40.49997,2023-10-22,0.1259,0.0386,4,1
37.96576,40.49997,2023-05-05,0.8429,0.4974,4,0
37.47475,28.03847,2020-08-01,0.3372,-0.0725,5,1
37.47475,28.03847,2020-02-13,0.4241,-0.0669,5,0
37.41306,37.77524,2023-08-02,0.2997,0.0374,4,1
37.41306,37.77524,2023-02-13,0.1266,-0.0915,4,0
36.49164,29.28934,2021-08-02,0.5392,0.1214,1,1
36.49164,29.28934,2021-02-13,0.7377,0.2931,1,0
40.20908,28.18609,2022-07-23,0.4882,0.0641,4,1
40.20908,28.18609,2022-02-03,0.4135,-0.0934,2,0
36.94011,35.53096,2021-08-22,0.593,0.125,4,1
36.94011,35.53096,2021-03-05,0.8829,0.4611,4,0
37.36559,37.17471,2023-07-28,0.6471,0.2158,4,1
37.36559,37.17471,2023-02-08,0.128,-0.1624,4,0
39.09212,33.40196,2020-09-10,0.1427,-0.0235,7,1
37.08348,40.24168,2021-06-20,0.2713,0.0454,4,1
37.08348,40.24168,2021-01-01,0.1976,0.0168,4,0
36.93757,31.36597,2021-07-29,0.2876,-0.1121,5,1
37.67915,38.94316,2022-06-29,0.184,-0.042,4,1
40.93892,26.35173,2020-04-02,0.1399,-0.1087,4,0
37.4474,37.10759,2020-09-26,0.1274,-0.0738,4,1
37.4474,37.10759,2020-04-09,0.643,0.4893,4,0
37.54788,28.34031,2020-08-29,0.6583,0.0499,1,1
37.54788,28.34031,2020-03-12,0.7095,0.1587,1,0
36.74331,39.68399,2020-08-16,0.1447,0.0097,4,1
36.86749,28.10781,2022-06-22,0.2728,-0.0515,5,1
36.86749,28.10781,2022-01-03,0.4098,-0.0323,5,0
37.8029,31.73893,2020-08-19,0.1187,-0.0537,4,1
37.8029,31.73893,2020-03-02,0.2888,-0.0757,5,0
37.21417,39.30611,2021-08-23,0.7606,0.2385,1,0
37.52721,41.22911,2021-08-24,0.0924,-0.122,4,1
36.86758,31.35219,2021-07-28,0.46,-0.0446,1,1
38.6189,31.0972,2021-11-16,0.4134,-0.096,5,1
37.69166,38.52286,2023-10-10,0.1117,-0.2118,7,1
37.69166,38.52286,2023-04-23,0.2138,-0.0275,6,0
37.05188,40.51379,2023-01-01,0.1516,-0.1831,7,1
37.05188,40.51379,2022-07-15,0.2337,-0.0626,4,0
37.07088,35.8038,2021-08-29,0.2084,-0.1827,4,1
37.07088,35.8038,2021-03-12,0.1197,-0.1541,4,0
36.26359,36.40638,2021-03-06,0.1882,-0.1305,4,0
37.30277,35.96107,2020-08-30,0.3288,-0.0743,4,1
40.33807,27.8885,2021-08-05,0.2444,-0.175,2,1
40.33807,27.8885,2021-02-16,0.7641,0.3108,2,0
37.25457,36.06996,2020-08-30,0.2953,-0.0951,4,1
37.25457,36.06996,2020-03-13,0.2086,-0.2011,4,0
37.97967,33.47205,2022-12-03,0.1507,-0.1417,4,1
37.97967,33.47205,2022-06-16,0.2608,-0.0108,4,0
37.36076,36.88081,2020-09-30,0.1993,0.0046,4,1
37.36076,36.88081,2020-04-13,0.3062,-0.0885,4,0
41.40891,27.76175,2020-10-04,0.2883,-0.2493,2,1
37.65917,40.71606,2023-08-24,0.1824,-0.0687,4,1
37.78085,31.7408,2020-08-13,0.1628,-0.1258,4,1
37.78085,31.7408,2020-02-25,0.1587,-0.2061,7,0
37.10115,39.11351,2020-06-22,0.2168,0.105,4,1
37.10115,39.11351,2020-01-04,0.3345,0.0019,4,0
38.03773,41.07323,2023-10-01,0.1456,0.0076,7,1
36.59457,36.19181,2023-02-07,0.0468,0.1522,7,1
37.02788,38.62176,2020-06-01,0.1638,-0.0231,4,1
37.02788,38.62176,2019-12-14,0.1528,-0.0645,4,0
36.96218,38.95698,2023-12-30,0.2162,-0.1475,4,1
36.96218,38.95698,2023-07-13,0.2527,0.0328,4,0
37.04203,27.69039,2021-08-02,0.6369,0.0631,1,1
37.04203,27.69039,2021-02-13,0.7252,0.1165,1,0
37.87157,38.48921,2021-07-28,0.1065,-0.0278,7,1
37.87157,38.48921,2021-02-08,0.7298,0.3158,4,0
37.5254,39.29972,2020-05-06,0.728,0.3331,4,0
37.92461,31.84472,2023-10-09,0.5835,-0.0926,1,1
37.92461,31.84472,2023-04-22,0.3418,-0.0419,4,0
37.33808,38.89413,2023-09-03,0.1303,-0.0988,7,1
37.33808,38.89413,2023-03-17,0.3281,-0.0128,5,0
41.54489,27.16226,2023-02-21,0.2907,-0.0583,4,1
41.54489,27.16226,2022-09-04,0.4493,0.0864,1,0
38.69066,40.38593,2021-06-26,0.6038,0.0787,4,1
38.69066,40.38593,2021-01-07,0.2254,-0.1444,1,0
37.35032,39.45874,2021-06-30,0.1955,0.1641,4,1
37.35032,39.45874,2021-01-11,0.6105,0.2403,4,0
36.79546,39.71821,2020-08-04,0.1052,-0.004,7,1
38.05373,41.15227,2020-09-22,0.211,-0.0164,4,1
38.05373,41.15227,2020-04-05,0.1968,-0.1138,4,0
36.22641,36.40305,2023-06-20,0.1979,-0.0349,4,1
37.17364,39.63353,2020-12-05,0.4133,-0.0373,4,1
37.17364,39.63353,2020-06-18,0.104,-0.1264,4,0
37.38313,42.12297,2020-09-06,0.2765,0.0229,5,1
36.89465,40.12959,2022-12-06,0.2568,-0.2864,4,1
36.89465,40.12959,2022-06-19,0.1341,-0.1131,7,0
37.61503,39.28533,2021-11-11,0.1384,-0.1027,4,1
37.61503,39.28533,2021-05-25,0.2854,0.027,4,0
37.15977,39.66138,2023-06-15,0.1931,0.0351,4,0
37.28224,28.41114,2021-08-04,0.6877,0.0459,1,1
37.28224,28.41114,2021-02-15,0.8174,0.1494,1,0
36.85581,35.16496,2020-08-30,0.3542,-0.1235,4,1
36.85581,35.16496,2020-03-13,0.2239,-0.1508,4,0
37.33935,39.50985,2023-02-24,0.1597,-0.0054,4,1
37.33935,39.50985,2022-09-07,0.3233,0.1823,4,0
37.52877,42.20125,2020-09-16,0.1868,-0.1128,5,1
37.63007,39.48722,2020-09-06,0.09,0.0264,7,1
37.42845,41.2488,2020-07-22,0.1488,-0.1813,4,1
37.39368,40.11184,2022-07-09,0.1309,-0.1184,7,1
37.39368,40.11184,2022-01-20,0.2125,-0.0917,5,0
37.18572,40.67226,2020-06-25,0.1495,-0.0581,4,1
38.55997,39.34773,2020-07-30,0.106,-0.0525,4,1
38.11673,40.39901,2020-09-16,0.1318,-0.0453,4,1
38.11673,40.39901,2020-03-30,0.6853,0.29,4,0
37.14214,40.05985,2021-06-28,0.1674,0.0318,4,1
37.14214,40.05985,2021-01-09,0.6032,0.1654,4,0
36.99078,40.09174,2021-11-07,0.3502,0.0856,4,1
